country,country_code,year,parameter,value,unit,source
Indonesia,360,2011,"Drinking water, Limited",0.6656728849244,,"WHO, UNICEF"
Indonesia,360,2011,"Drinking water, Safely managed service",33.0,,"WHO, UNICEF"
Indonesia,360,2011,"Drinking water, Basic service",86.0,,"WHO, UNICEF"
Indonesia,360,2011,"Drinking water, Limited",0.73219443165242,,"WHO, UNICEF"
Indonesia,360,2011,"Drinking water, Available",78.319205331072,,"WHO, UNICEF"
Indonesia,360,2011,"Drinking water, Free of contamination",27.107655738976,,"WHO, UNICEF"
Indonesia,360,2011,"Drinking water, Safely managed service",27.0,,"WHO, UNICEF"
Indonesia,360,2011,"Drinking water, On premises",64.548741249035,,"WHO, UNICEF"
Indonesia,360,2011,"Drinking water, Unimproved",11.72137501484,,"WHO, UNICEF"
Indonesia,360,2011,"Drinking water, Surface water",2.169302990077,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Basic service",70.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Limited",2.2468139288181,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Surface water",10.210895498426,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Unimproved",17.720890790847,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, On premises",46.319393463047,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Safely managed service",11.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Free of contamination",14.16671351363,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Available",69.511145765966,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Free of contamination",9.5356093882744,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Surface water",13.858110193121,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Unimproved",21.393473184579,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, On premises",34.425554046673,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Safely managed service",7.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Basic service",62.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Limited",2.9458286297444,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Available",61.762692311121,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Available",87.034885428883,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Surface water",1.9624334027742,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Limited",0.6659373706443,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Basic service",89.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Free of contamination",24.640320046486,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Safely managed service",19.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, On premises",73.2182480512,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2011,"Drinking water, Unimproved",9.4150531512139,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, On premises",93.370209785275,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, Basic service",97.0,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, Limited",0.37058285294325,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, Free of contamination",97.106186884834,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, Safely managed service",93.0,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, Unimproved",2.6055254705588,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, At least basic service",91.494998102241,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, Unimproved",7.9527182070007,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, On premises",83.394837304457,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, Basic service",94.0,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, Limited",0.55228369075799,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, At least basic service",99.215942168952,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, On premises",97.325166942061,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, Unimproved",0.39551437417072,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, Surface water",0.09,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, Limited",0.29854345687748,,"WHO, UNICEF"
Malaysia,458,2011,"Drinking water, Basic service",99.0,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Unimproved",11.375047401139,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Surface water",13.324232440399,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Safely managed service",45.0,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Free of contamination",51.890463131041,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Available",65.782892801035,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Limited",10.392964115676,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Basic service",66.0,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, On premises",44.86601203254,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Surface water",5.1619719089834,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Basic service",83.0,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Limited",7.0070746105723,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Available",82.823270106653,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Free of contamination",68.989642017719,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Safely managed service",70.0,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, On premises",69.669150295095,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Unimproved",5.5888146140197,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Limited",11.780975709326,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Surface water",16.670269796099,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Unimproved",13.74705714371,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, On premises",34.698211588219,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Safely managed service",35.0,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Free of contamination",44.880824123823,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Basic service",59.0,,"WHO, UNICEF"
Myanmar,104,2011,"Drinking water, Available",58.797358735862,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Limited",3.7194176291648,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Safely managed service",33.0,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, On premises",46.462690403247,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Unimproved",8.3754651446486,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Surface water",1.9803990127709,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Basic service",86.0,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Free of contamination",32.590025617398,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Available",79.24866084919,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Basic service",91.0,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Surface water",1.2336089728322,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Unimproved",5.5020328024844,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, On premises",59.547663128614,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Safely managed service",46.0,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Free of contamination",45.452885520683,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Available",82.948329224257,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Limited",2.961604958237,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Limited",2.0547001248152,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Basic service",96.0,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Available",87.375868472061,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Free of contamination",60.84638381912,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Safely managed service",61.0,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, On premises",75.206972391849,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Unimproved",2.0632835727147,,"WHO, UNICEF"
Philippines,608,2011,"Drinking water, Surface water",0.33989540506137,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, Free of contamination",100.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, Safely managed service",100.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, Free of contamination",100.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, Safely managed service",100.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Singapore,702,2011,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Surface water",0.43533429136221,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Unimproved",1.5368780797412,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, On premises",95.624510666367,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Available",97.509058546498,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Limited",0.19573915906985,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Basic service",97.0,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, At least basic service",97.832048469827,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Unimproved",2.3212332746434,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, On premises",93.654530685631,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Surface water",0.69791771431984,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Available",96.196235150198,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Limited",0.26372173715289,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Basic service",96.0,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, At least basic service",96.717127273884,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Limited",0.11162862858578,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Available",99.133332617407,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Basic service",99.0,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, On premises",98.061842883811,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Unimproved",0.56644418950587,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, Surface water",0.11045647950492,,"WHO, UNICEF"
Thailand,764,2011,"Drinking water, At least basic service",99.211470702403,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Surface water",0.63199730399327,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Unimproved",1.7777112367903,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, On premises",94.486124740131,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Safely managed service",74.0,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Free of contamination",74.612540226794,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Available",97.590291459216,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Limited",0.80171202761223,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Basic service",97.0,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Safely managed service",52.0,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, On premises",84.224724558757,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Unimproved",6.2350232360039,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Free of contamination",51.814738859139,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Surface water",3.442184588886,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Available",88.077301684199,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Limited",0.6950555114022,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Basic service",89.0,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Limited",0.64695796338997,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Safely managed service",41.0,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, On premises",79.59727044939,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Unimproved",8.2450793052719,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Surface water",4.7094600441965,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Free of contamination",41.53389823123,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Available",83.787349058382,,"WHO, UNICEF"
Viet Nam,704,2011,"Drinking water, Basic service",86.0,,"WHO, UNICEF"
Brunei Darussalam,96,2012,"Drinking water, At least basic service",99.900031747605,,"WHO, UNICEF"
Brunei Darussalam,96,2012,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Brunei Darussalam,96,2012,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Brunei Darussalam,96,2012,"Drinking water, Surface water",0.099968252395268,,"WHO, UNICEF"
Brunei Darussalam,96,2012,"Drinking water, Unimproved",3.0531133177199997e-15,,"WHO, UNICEF"
Brunei Darussalam,96,2012,"Drinking water, On premises",99.801434607302,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Surface water",5.4696985408036,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Unimproved",3.8247839819458,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, On premises",72.026543178323,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Safely managed service",52.0,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Free of contamination",52.155672549419,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Available",79.023136635975,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Limited",2.7026978760578,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Basic service",88.0,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Safely managed service",15.0,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Basic service",64.0,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Limited",4.7671677215785,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Available",59.774603103882,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Free of contamination",15.42514795328,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, On premises",40.16840283022,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Unimproved",14.271112177483,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Surface water",18.074730132693,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Safely managed service",23.0,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Surface water",15.423009743692,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Unimproved",12.073517272493,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, On premises",46.870400338639,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Free of contamination",23.152148730425,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Available",63.823917747541,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Limited",4.3328652344049,,"WHO, UNICEF"
Cambodia,116,2012,"Drinking water, Basic service",69.0,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Surface water",0.34147156058292,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Basic service",94.0,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Limited",0.65845750666496,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Available",86.950004660973,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Free of contamination",33.175467533519,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Safely managed service",33.0,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, On premises",74.052077839811,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Unimproved",4.8714783436478,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Basic service",78.0,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Limited",0.84349243735964,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Available",70.840926135024,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Free of contamination",21.334784016415,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Surface water",3.8200433377127,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Safely managed service",21.0,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, On premises",55.600559828638,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Unimproved",17.453816380314,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Free of contamination",27.406212848135,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Surface water",2.0363709001215,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Unimproved",11.002096705404,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, On premises",65.061760156372,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Safely managed service",27.0,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Available",79.101017226216,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Limited",0.74861392852451,,"WHO, UNICEF"
Indonesia,360,2012,"Drinking water, Basic service",86.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, On premises",77.322177294757,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Surface water",1.7114338948436,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Unimproved",8.6108340621554,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Safely managed service",19.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Free of contamination",24.933709648493,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Available",88.071200312317,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Limited",0.69703706508629,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Basic service",90.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Limited",3.2328361544493,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Surface water",12.240532318444,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Unimproved",20.59566023604,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, On premises",38.920943147653,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Safely managed service",7.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Basic service",64.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Available",64.066702941923,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2012,"Drinking water, Free of contamination",9.8913281009738,,"WHO, UNICEF"
